source,auteur,date,phrase,aspect,sentiment,flag,gravite,prob_negative,prob_positive,prob_neutral
page_BNI,Yéshiva Bouadou,2025-06-26,consequent sinon pour un salaire de 75mil 50 ca peut rien faire,virement,negatif,Très négatif,Très critique,0.9528,0.0166,0.0306
page_BNI,Odilon Yao,2025-06-26,des gestionnaires qu on ne voit pas,gestionnaire,negatif,Négatif,Critique,0.6828,0.0143,0.3029
page_BNI,Albertine Dougan,2025-06-26,avec les prelevements de taxes la l argent la meme c est combien,frais,neutre,Neutre,Aucune,0.0459,0.0102,0.9439
page_BNI,Abdoul Samagassy,2025-06-26,a vous pour deja l idee d accompagner le client,service client,positif,Très positif,Aucune,0.0147,0.9704,0.0149
page_BNI,Koffi Jean-Noël Kouakou,2025-06-26,c est bien beau de mettre en pratique ce qu on appris a l ecole mais il encore mieux de relativiser car la majorite n arrive pas a couvrir le minimum vital avec leurs maigres salaires et une vie de plus en plus chere et vous les banques vous avez une part de responsabilite dans cette souffrance je m arrete la,virement,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_BNI,Eric Gnango,2025-06-26,quand c est respecte 50 52500 30 31500 20 21500 epargne on pourrait dire obligatoire mais pas sur a ce pourcentage les plaisirs pour les sacrifices a faire au nom de la famille on peut les ecarter pour le reste avec un loyer moyen de plus de 50 mil le prix du kg de riz et de la viande dans un pays sans systeme social etes vous sur que c est applicable cette regle pour au moins la moitie de la population,carte,negatif,Négatif,Critique,0.7092,0.2553,0.0355
page_BNI,Eric Gnango,2025-06-26,quand c est respecte 50 52500 30 31500 20 21500 epargne on pourrait dire obligatoire mais pas sur a ce pourcentage les plaisirs pour les sacrifices a faire au nom de la famille on peut les ecarter pour le reste avec un loyer moyen de plus de 50 mil le prix du kg de riz et de la viande dans un pays sans systeme social etes vous sur que c est applicable cette regle pour au moins la moitie de la population,application,negatif,Négatif,Critique,0.7092,0.2553,0.0355
page_BNI,Simplice Abadji,2025-06-26,surtout votre bni online quand tu n as rien de bon dans ton compte il t envoie des notifications pour te montrer ton solde mais quand ton compte est gbe ils vont jamais t envoyer ton solde apres un retrait,retrait,negatif,Très négatif,Très critique,0.9731,0.0102,0.0167
page_BNI,Kouakou Moïse Kouassi,2025-06-26,c est la banque qui met plusieurs de ses clients en danger avec les prelevements exorbitants et desfois indus,frais,negatif,Très négatif,Très critique,0.977,0.0116,0.0114
page_BNI,Kouakou Moïse Kouassi,2025-06-26,c est la banque qui met plusieurs de ses clients en danger avec les prelevements exorbitants et desfois indus,service client,negatif,Très négatif,Très critique,0.977,0.0116,0.0114
page_BNI,Elie Achou,2025-06-26,vos pret qui ressemble a des caisses noire la kpa,prêt,neutre,Neutre,Aucune,0.0143,0.0121,0.9736
page_BNI,Elie Achou,2025-06-26,vos pret qui ressemble a des caisses noire la kpa,retrait,neutre,Neutre,Aucune,0.0143,0.0121,0.9736
page_BNI,Darren Yathé,2025-06-26,je viens ce matin dans vos locaux vous etes mon probleme mm,agence,negatif,Légèrement négatif,Modéré,0.389,0.015,0.5961
page_BNI,SE Romuald,2025-06-26,on epargne tout le salaire on vit avec gombos,virement,neutre,Très positif,Aucune,0.0149,0.964,0.0211
page_BNI,Pierre Cedric Tanieu,2025-06-26,virement dure trop c,virement,negatif,Très négatif,Très critique,0.976,0.0107,0.0133
page_BNI,Yardiouma Tuo,2025-06-26,vos agios,frais,neutre,Neutre,Aucune,0.0101,0.0152,0.9747
page_BNI,Kevin Zagadou,2025-06-26,merci a vous bni cote d ivoire tres bon enseignement sur l education financiere a vos aimables clients vivement que cela continue,service client,positif,Très positif,Aucune,0.0154,0.9702,0.0143
page_BNI,Badjinon la Kamite,2025-06-26,avec vos prelevements de plusieurs petits petit taxes,frais,neutre,Neutre,Aucune,0.0139,0.0135,0.9725
page_BNI,Ninoush Kpan,2025-06-26,merci pour les conseils,gestionnaire,positif,Très positif,Aucune,0.013,0.9642,0.0229
page_BNI,Win Zara,2025-06-26,trop de prelevement sur les salaires,virement,negatif,Très négatif,Très critique,0.974,0.0111,0.0149
page_BNI,Issouf Zanapé Coulibaly,2025-06-26,sauf que l entretien de compte varie selon vos humeurs et pire vous faites sciemment de couper quelques sommes pour ne pas qu on puisse tout retirer au guichet automatique tu as 255000f apres avoir couper tous les entretiens ils vont s arranger a te ramener a 254850 et tu es oblige de laisse 4850f au guichet automatique,guichet,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_BNI,Kouadio Etienne Kouame,2025-06-26,je pense qu il y a des prelevements meme qui ne sont pas justifies,frais,negatif,Très négatif,Très critique,0.9759,0.0109,0.0131
page_BNI,Kouadio Nollane Meschack,2025-06-26,les prets bancaires vous les mettez dans quel pourcentage,prêt,neutre,Neutre,Aucune,0.0108,0.0169,0.9723
page_BNI,Hervé Dongo,2025-06-26,hum jamais gestionnaire va te dire ca si c est pas affaire de pret c est souscrire a une assurance,assurance,neutre,Très négatif,Très critique,0.9607,0.0102,0.0291
page_BNI,Hervé Dongo,2025-06-26,hum jamais gestionnaire va te dire ca si c est pas affaire de pret c est souscrire a une assurance,prêt,neutre,Très négatif,Très critique,0.9607,0.0102,0.0291
page_BNI,Hervé Dongo,2025-06-26,hum jamais gestionnaire va te dire ca si c est pas affaire de pret c est souscrire a une assurance,gestionnaire,neutre,Très négatif,Très critique,0.9607,0.0102,0.0291
page_BNI,Tysha Soleil Sucré,2025-06-26,bon conseil,gestionnaire,positif,Très positif,Aucune,0.0297,0.9573,0.013
page_BNI,Issiaka Ouattara,2025-06-26,cette proposition n est pas valable en cote d ivoire car ici tout augmente sauf les salaires,virement,negatif,Très négatif,Très critique,0.9699,0.016,0.0141
page_BNI,Yvon Okamon,2025-06-26,trop de prelevement inutiles meme sur decouvert il y a assurance la bni a perdu sa valeur,assurance,negatif,Très négatif,Très critique,0.9768,0.0108,0.0124
page_BNI,Jean Moïse Ayekoue,2025-06-26,j ai bien envie de voir en application pour un travailleur prive ou public a abidjan avec enfant 2 et femme pour un revenu moyen de 200000 vivant et travaillant a abidjan,application,positif,Très positif,Aucune,0.015,0.9705,0.0145
page_BNI,Frère Abraham Clossran,2025-06-26,cette methode 50 30 20 n est pas realiste pour le niveau de salaire en cote d ivoire,virement,negatif,Très négatif,Très critique,0.9763,0.0111,0.0126
page_BNI,Empereur Katakié KeklefouhôDe Gbegleble,2025-06-26,dans quel salaire,virement,neutre,Neutre,Aucune,0.0152,0.0145,0.9703
page_BNI,James Rodrigue Adjidan,2025-06-26,on ne prendra plus de pret avec vous on va epargner et s auto financer pkaaaa,prêt,negatif,Très positif,Aucune,0.0144,0.9684,0.0172
page_BNI,David Aman Kakou,2025-06-26,ce systeme peut etre applicable a tous clients de banque sauf les clients de bni apres avoir depecer la salaire on fait comment,virement,neutre,Neutre,Aucune,0.0337,0.0211,0.9452
page_BNI,David Aman Kakou,2025-06-26,ce systeme peut etre applicable a tous clients de banque sauf les clients de bni apres avoir depecer la salaire on fait comment,service client,neutre,Neutre,Aucune,0.0337,0.0211,0.9452
page_BNI,David Aman Kakou,2025-06-26,ce systeme peut etre applicable a tous clients de banque sauf les clients de bni apres avoir depecer la salaire on fait comment,application,neutre,Neutre,Aucune,0.0337,0.0211,0.9452
page_BNI,Dominique KD,2025-06-26,vous avez fini de voler vos clients avec votre histoire de decouvert plus c est ici que vous etes arrives,service client,neutre,Très négatif,Très critique,0.9759,0.0117,0.0123
page_BNI,Patco Le Baron,2025-06-26,c est quoi j ai constate ca sur les differents prelevements que vous faites sur mon compte merci,frais,positif,Très positif,Aucune,0.0132,0.9631,0.0238
page_BNI,Percy Nsingi,2025-06-26,avec nos salaires de pacotille cette regle est inutilisable il faut une autre regle pour les africains surtout chez les congolais,virement,negatif,Très négatif,Très critique,0.9769,0.011,0.012
page_BNI,Kassim Canzet,2025-06-26,cela etonne plus de un de la part de bni la bni au guichet automatique on vole toujours les moins de 5000frs,guichet,negatif,Très négatif,Très critique,0.9768,0.0109,0.0124
page_BNI,Kouassi Kouadio Sebastien,2025-06-26,pour quel salaire an abidjan,virement,neutre,Neutre,Aucune,0.0118,0.014,0.9742
page_BNI,Herve Assele,2025-06-26,vous ignorez les realites en cote d ivoire ou quoi on n applique mathematiquement une regle x valable peut etre pour un pays y a un autre pays z qui ne remplit pas les memes conditions bon merci quand meme cordialement,application,negatif,Très négatif,Très critique,0.9709,0.0129,0.0162
page_BNI,Hassane Ouattara,2025-06-26,pour avoir un gestionnaire au telephone c est un veritable combat,gestionnaire,positif,Très négatif,Très critique,0.9737,0.0103,0.016
page_BNI,Yao Gestin Amani,2025-06-26,tu prends un petit pret tu rembourses gros,prêt,positif,Légèrement positif,Aucune,0.0114,0.4655,0.5231
page_BNI,Yedidia Sawadogo,2025-06-26,si la moitie de ton salaire suffit a prendre en charge tes depenses essentielles c est que,virement,positif,Très positif,Aucune,0.0221,0.9571,0.0207
page_BNI,Mousharaf Tronga Sy Savané,2025-06-26,vous etes tres mechants en matiere de pret et surtout quand vous savez,prêt,negatif,Très négatif,Très critique,0.9765,0.0125,0.011
page_BNI,Mousharaf Tronga Sy Savané,2025-06-26,que le client est dans probleme,service client,neutre,Très négatif,Très critique,0.9765,0.0125,0.011
page_BNI,Parfait N'goran,2025-06-26,salaire la meme c est combien,virement,neutre,Neutre,Aucune,0.0132,0.0129,0.9739
page_BNI,Assoumou Franck Assoumou,2025-06-26,eduquez vos gestionnaires,gestionnaire,positif,Très négatif,Très critique,1.0,0.0,0.0
page_BNI,Diomande Cheick Ahmed,2025-06-26,cool alors et vos agios,frais,positif,Très positif,Aucune,0.0175,0.9659,0.0166
page_BNI,Michael Mienwa,2025-06-26,bni nous soutire de l argent inutilement frais internet sms et autres c est pourquoi,frais,negatif,Très négatif,Très critique,0.9769,0.0113,0.0119
page_BNI,Yves Naki,2025-06-26,le passage des agios remboursements de prets a taux eleves epargne forcee liee aux prets les petits prelevements incomprehensibles n,frais,negatif,Très négatif,Très critique,0.9769,0.0107,0.0124
page_BNI,Yves Naki,2025-06-26,le passage des agios remboursements de prets a taux eleves epargne forcee liee aux prets les petits prelevements incomprehensibles n,prêt,negatif,Très négatif,Très critique,0.9769,0.0107,0.0124
page_BNI,Gaully Baroan,2025-06-26,bni une banque qui appartient a l etat des pme detiennent des creances sur l etat et si la bni rachetait lesdites creances l application des 50 30 20 sera a l aise,application,positif,Très positif,Aucune,0.0145,0.9699,0.0155
page_BNI,Moké Tahouto,2025-06-26,bni vous attendez quoi pour financer mon petit projet d 1million,prêt,positif,Très positif,Aucune,0.0172,0.9663,0.0165
page_BNI,Michel Zoro Sani,2025-06-26,donc ton salaire c est 100 000 maison mange transport,virement,neutre,Très positif,Aucune,0.0128,0.9155,0.0717
page_BNI,IamKofi Djalé,2025-06-26,50 du salaire,virement,neutre,Neutre,Aucune,0.0343,0.0103,0.9554
page_BNI,Badjinon la Kamite,2025-06-26,j espere qu apres la formation vos services seront rapides car vous mettez trop de temps dans vos prestations et c est vraiment enervant et en plus vos gestionnaires qui ne savent pas parler aux gens,gestionnaire,negatif,Très négatif,Très critique,0.9769,0.0114,0.0117
page_BNI,Taboa Cyrielle,2025-06-19,est l une des meilleures banques mais c est a cause de agios,frais,positif,Positif,Aucune,0.2554,0.7256,0.019
page_BNI,Tores Seko,2025-06-19,meme wave meme fait souvent des cadeaux mais bni jamais faire petit depot a quelques personnes ils sont pas prets si c est pour prendre notre argent pour parrainer des evenements tel que miss ci la la ils sont forts revoyez,prêt,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_BNI,Edwige Doffou Épouse N'kongon,2025-06-19,j ai fait parvenir un mail a mon gestionnaire le jeudi depuis l agence bni de san pedro juste savoir s il a recu il ne decroche pas je l ai relance plusieurs fois mais sans suite si les gestionnaires doivent se comporter ainsi xa n encourage pas a demeure dans cette banque je suis loin d abidjan si ca persiste je vais changer de banque pour etre dans celle qui est presente dans ma ville,agence,negatif,Très négatif,Très critique,0.9679,0.0128,0.0193
page_BNI,Edwige Doffou Épouse N'kongon,2025-06-19,j ai fait parvenir un mail a mon gestionnaire le jeudi depuis l agence bni de san pedro juste savoir s il a recu il ne decroche pas je l ai relance plusieurs fois mais sans suite si les gestionnaires doivent se comporter ainsi xa n encourage pas a demeure dans cette banque je suis loin d abidjan si ca persiste je vais changer de banque pour etre dans celle qui est presente dans ma ville,gestionnaire,negatif,Très négatif,Très critique,0.9679,0.0128,0.0193
page_BNI,Nathanaël Alexandre Dumas,2025-06-12,quelles sont les raisons de la fermeture de ces differentes agences,agence,negatif,Très négatif,Très critique,0.9745,0.0099,0.0156
page_BNI,Constant Jaurès Gbaloa,2025-06-19,vous ne nous dites meme pas les raisons tout simplement les agences seront fermees point et c est tout respectez vos clients vous ne vous adressez pas aux moutons svp,service client,negatif,Très négatif,Très critique,0.9752,0.0128,0.012
page_BNI,Constant Jaurès Gbaloa,2025-06-19,vous ne nous dites meme pas les raisons tout simplement les agences seront fermees point et c est tout respectez vos clients vous ne vous adressez pas aux moutons svp,agence,negatif,Très négatif,Très critique,0.9752,0.0128,0.012
page_BNI,Maître Guede,2025-06-12,pensez a mettre un guichet automatique a bouafle a defaut d une agence,guichet,positif,Très positif,Aucune,0.0107,0.9418,0.0475
page_BNI,Maître Guede,2025-06-12,pensez a mettre un guichet automatique a bouafle a defaut d une agence,agence,positif,Très positif,Aucune,0.0107,0.9418,0.0475
page_BNI,Akaza Hyppolite Koffi,2025-06-19,venez mettre un guichet a danane aussi ou bien meme agence bni ca fait quoi meme,guichet,neutre,Neutre,Aucune,0.0079,0.0217,0.9705
page_BNI,Akaza Hyppolite Koffi,2025-06-19,venez mettre un guichet a danane aussi ou bien meme agence bni ca fait quoi meme,agence,neutre,Neutre,Aucune,0.0079,0.0217,0.9705
page_BNI,Yeo Ada Bloquer Rs,2025-06-12,trop facile ce jeux pouvez mettre encore mais ne faite pas les virement le 1 du mois prochain sinon vous m avez donne goumain virement un samedi surtout ma femme etais a l hopital ey beni vous aller nous tue un jours,virement,negatif,Très négatif,Très critique,0.9759,0.0104,0.0138
page_BNI,Boris Benjamin,2025-06-12,mais on attend les virements de la lonaci,virement,neutre,Très positif,Aucune,0.0106,0.8346,0.1548
page_BNI,Cfa Bambino,2025-06-12,merci et que dieu vous benisse dans tous ce que vous faites pour vos clients,service client,positif,Très positif,Aucune,0.0172,0.969,0.0138
page_BNI,N'cho Adolphe Biby,2025-06-05,tiassa vous attend pour l ouverture d une agence nous en avons serieusement besoin c est deja bon avec le guide automatique mais ce serait super avec l ouverture d une agence bni merci beaucoup,agence,positif,Très positif,Aucune,0.0158,0.9698,0.0144
page_BNI,Yacouba Doh Soro,2025-06-05,j espere que le samedi les agences seront ouvert,agence,positif,Très positif,Aucune,0.0113,0.9381,0.0506
page_BNI,Dominique Adjoussou,2025-06-05,dominique client bni depuis 2017,service client,neutre,Très positif,Aucune,0.0368,0.9074,0.0558
